MAE,RMSE,sMAPE,WAPE,Month
3.0122017683292994,3.4368754184185324,21.34565193343884,0.22998544662736908,2024-01
2.9417961417798764,3.3985893802528397,20.85352317068612,0.22340893922979435,2024-02
2.8138720344229595,3.3202452174727695,19.9455065512457,0.21163794267689356,2024-03
2.910086346681412,3.372622711622543,20.615702628364392,0.22046987908351523,2024-04
2.8599265584606055,3.32006391487914,20.220474873578613,0.21583222952589773,2024-05
