MAE,RMSE,sMAPE,WAPE,Month
3.017009117021366,3.435852045476642,21.372057787188997,0.23035249383106676,2024-01
2.946518036501644,3.405668717925917,20.87846407496181,0.22376753426497129,2024-02
2.815161360866922,3.3401778601264245,19.946180009608057,0.2117349159552449,2024-03
2.9217748570275317,3.3680320087311193,20.685983659582348,0.2213554076059297,2024-04
2.8649053824857447,3.3259435936609307,20.24815040388557,0.2162079701848961,2024-05
