MAE,RMSE,sMAPE,WAPE,Month
0.1852474443531538,0.24044302419429084,1.4382916530632865,0.014143878631931409,2024-01
0.23086668482321226,0.29447199636381566,1.7857083347954752,0.01753271765753525,2024-02
0.2356625896678841,0.33317692807435456,1.7516978689981377,0.017724738379386835,2024-03
0.23072952644225247,0.304784771614012,1.7415364519195693,0.01748020667968486,2024-04
0.29640729306843033,0.3665758878147021,2.240108318058629,0.022369192216296106,2024-05
