MAE,RMSE,sMAPE,WAPE,Month
1.4723682091508463,1.7047146447133614,11.289054085660942,0.11241719055536988,2024-01
1.4145363051698006,1.682992547950919,10.883582892960572,0.10742418584070072,2024-02
1.3400305568139408,1.646510011935422,10.328004642833072,0.10078685409247215,2024-03
1.3717193009712665,1.627520219114233,10.553885836407263,0.10392227322276341,2024-04
1.3072241555568207,1.5732853141378618,10.061167951764144,0.09865326896219458,2024-05
