MAE,RMSE,sMAPE,WAPE,Month
3.2257060640082,3.62545621404847,22.64103667060188,0.24628677189543316,2024-01
3.1553004374587754,3.5849917833105214,22.14932100016041,0.23962310429079275,2024-02
3.0273763301018572,3.5030215417699315,21.24218331061087,0.2276961035802295,2024-03
3.123590642360311,3.558482810250954,21.911833633540716,0.2366450919962924,2024-04
3.072371486324976,3.5055911534451285,21.51073374184823,0.23186497075024454,2024-05
